Item;Order Date;Sales;Profit
Organic Fruits;5/27/2018;2150;903
Meat;7/26/2015;2226;779.1
Biscuits;3/20/2018;1276;242.44
Flour;11/24/2017;1851;148.08
Organic Staples;09/05/2017;1647;214.11
Chocolates;11/27/2018;1215;437.4
Meat;10/31/2015;1749;682.11
Flour;8/18/2018;2065;805.35
Cookies;06/03/2018;1514;181.68
Organic Vegetables;10/05/2018;1199;515.57
Chicken;12/02/2018;1586;570.96
Meat;10/08/2018;660;118.8
Cookies;12/25/2017;1113;422.94
Chocolates;02/02/2018;1246;373.8
Health Drinks;12/26/2017;700;217
Fresh Vegetables;8/21/2017;719;244.46
Organic Fruits;5/26/2015;1546;401.96
Fresh Vegetables;5/26/2015;1309;65.45
Breads & Buns;9/28/2016;1349;310.27
Fresh Vegetables;4/13/2016;1150;299
Spices;5/22/2017;1713;359.73
Biscuits;10/13/2018;997;239.28
Cookies;11/15/2017;1573;157.3
Noodles;9/23/2015;2253;698.43
Fresh Fruits;12/02/2018;1109;432.51
Fish;03/01/2017;1156;184.96
Breads & Buns;12/25/2017;511;86.87
Flour;12/02/2017;2318;370.88
Organic Fruits;9/24/2018;623;112.14
Health Drinks;8/17/2018;1512;181.44
Legumes;6/15/2016;990;445.5
Eggs;9/24/2018;1448;173.76
Salt;05/01/2016;1788;625.8
Flour;03/02/2018;1907;362.33
Salt;3/22/2016;2380;999.6
Edible Oil & Ghee;4/26/2016;2467;937.46
Health Drinks;8/20/2018;1359;95.13
Soft Drinks;12/29/2015;996;199.2
Cakes;7/23/2015;1917;383.4
Organic Staples;1/24/2018;1073;96.57
Chocolates;11/16/2016;1935;715.95
Fresh Vegetables;9/29/2017;1956;567.24
Breads & Buns;9/19/2018;1983;436.26
Soft Drinks;3/15/2016;1751;682.89
Meat;5/28/2018;1457;480.81
Health Drinks;04/12/2015;1554;699.3
Health Drinks;7/28/2018;785;47.1
Soft Drinks;12/22/2018;1915;134.05
Breads & Buns;3/24/2017;2000;100
Cookies;9/26/2016;2275;295.75
Soft Drinks;5/28/2018;1919;307.04
Salt;8/21/2017;1790;411.7
Fish;05/04/2018;1676;636.88
Health Drinks;4/30/2016;1205;144.6
Fresh Fruits;02/05/2018;2413;1037.59
Chocolates;2/23/2018;746;104.44
Edible Oil & Ghee;11/12/2018;599;227.62
Biscuits;12/29/2015;1811;742.51
Biscuits;07/11/2018;1384;525.92
Meat;7/23/2015;2278;637.84
Meat;12/02/2018;1504;210.56
Organic Fruits;1/23/2018;2217;554.25
Spices;5/28/2015;2115;148.05
Organic Staples;01/09/2017;1757;105.42
Chocolates;12/27/2016;1350;432
Organic Staples;5/21/2017;2176;108.8
Salt;04/12/2015;1200;240
Organic Staples;12/25/2017;1823;91.15
Fresh Vegetables;12/18/2017;1936;329.12
Organic Staples;7/30/2016;1193;178.95
Cookies;09/07/2015;983;167.11
Edible Oil & Ghee;3/24/2016;1856;779.52
Soft Drinks;7/25/2018;2442;781.44
Fish;6/13/2018;819;319.41
Health Drinks;3/30/2015;520;150.8
Chocolates;2/17/2018;2224;822.88
Fish;3/19/2016;1290;516
Chocolates;6/22/2016;1294;517.6
Chocolates;09/02/2017;620;117.8
Cakes;9/21/2015;1154;426.98
Organic Fruits;9/19/2017;773;123.68
Biscuits;12/31/2015;1897;341.46
Chicken;9/14/2018;586;29.3
Eggs;11/02/2016;821;229.88
Health Drinks;12/01/2018;1086;184.62
Salt;2/17/2018;2076;747.36
Biscuits;9/19/2017;1758;544.98
Breads & Buns;09/09/2015;2133;767.88
Soft Drinks;2/17/2018;1849;332.82
Edible Oil & Ghee;8/22/2018;1153;138.36
Cookies;04/06/2015;1869;616.77
Meat;2/17/2018;910;154.7
Fresh Fruits;10/30/2018;2317;486.57
Organic Fruits;9/16/2017;763;343.35
Chicken;04/02/2018;781;101.53
Meat;12/20/2015;2265;294.45
Edible Oil & Ghee;12/20/2015;884;238.68
Meat;10/02/2018;1565;641.65
Organic Fruits;10/02/2018;704;70.4
Edible Oil & Ghee;10/02/2018;901;45.05
Cakes;10/02/2018;2229;334.35
Organic Staples;05/09/2018;990;386.1
Eggs;12/16/2015;1014;283.92
Chocolates;02/08/2015;1624;276.08
Organic Fruits;2/19/2018;2153;602.84
Cookies;11/30/2018;2342;936.8
Health Drinks;6/14/2017;2228;111.4
Fish;07/08/2018;1787;696.93
Salt;12/05/2018;1583;253.28
Biscuits;3/23/2018;701;119.17
Organic Vegetables;06/08/2018;1341;187.74
Breads & Buns;06/11/2018;2030;487.2
Noodles;9/28/2018;1920;518.4
Fresh Fruits;12/16/2015;1869;411.18
Organic Vegetables;9/26/2015;620;117.8
Noodles;8/22/2017;1028;318.68
Cakes;11/12/2017;912;328.32
Organic Fruits;9/21/2016;1043;302.47
Health Drinks;12/11/2017;966;86.94
Soft Drinks;10/24/2016;1403;238.51
Fish;11/03/2018;633;50.64
Spices;12/18/2017;798;135.66
Edible Oil & Ghee;10/21/2018;1593;509.76
Biscuits;12/21/2018;1852;648.2
Health Drinks;3/13/2018;1589;238.35
Organic Fruits;9/21/2016;542;27.1
Cookies;11/21/2017;1473;117.84
Edible Oil & Ghee;9/29/2018;2028;365.04
Noodles;03/11/2017;917;192.57
Chocolates;9/29/2018;2100;735
Eggs;9/29/2018;1735;86.75
Organic Fruits;11/19/2018;981;166.77
Soft Drinks;02/05/2017;589;212.04
Spices;02/05/2017;2376;926.64
Fresh Fruits;12/01/2017;819;303.03
Meat;4/15/2015;2329;675.41
Chocolates;07/04/2017;1997;299.55
Soft Drinks;11/28/2015;1184;485.44
Breads & Buns;6/14/2017;1637;130.96
Spices;11/12/2018;2110;611.9
Chocolates;11/12/2018;2408;192.64
Rice;10/10/2015;2006;421.26
Eggs;09/02/2018;918;229.5
Breads & Buns;7/18/2015;1840;772.8
Meat;09/12/2017;1186;59.3
Breads & Buns;09/11/2018;1417;481.78
Biscuits;9/22/2018;933;214.59
Cookies;11/16/2016;2397;191.76
Organic Vegetables;11/16/2016;1988;497
Soft Drinks;08/09/2016;802;296.74
Cookies;11/16/2016;1136;136.32
Soft Drinks;5/23/2016;2178;675.18
Fish;06/12/2017;2034;488.16
Spices;6/30/2018;1195;59.75
Cookies;9/17/2018;955;334.25
Biscuits;3/29/2017;1061;297.08
Cakes;02/03/2018;2238;783.3
Fresh Fruits;6/30/2018;935;420.75
Rice;06/12/2017;1678;453.06
Legumes;12/21/2016;916;100.76
Rice;8/18/2017;1956;567.24
Organic Staples;11/29/2017;2375;546.25
Eggs;09/09/2017;1146;481.32
Organic Vegetables;8/18/2017;1274;356.72
Legumes;03/04/2018;502;50.2
Health Drinks;11/27/2016;1068;480.6
Legumes;08/02/2016;1224;208.08
Organic Vegetables;01/12/2018;1231;381.61
Noodles;04/04/2017;1947;525.69
Cookies;11/27/2016;2464;714.56
Chocolates;06/04/2016;596;214.56
Salt;10/03/2018;1149;344.7
Chocolates;09/03/2018;1516;379
Fresh Fruits;09/03/2018;1158;138.96
Eggs;11/25/2015;1025;174.25
Spices;9/23/2017;1660;498
Eggs;11/02/2018;694;229.02
Cakes;11/27/2016;645;141.9
Chicken;12/19/2016;1994;677.96
Noodles;07/03/2018;506;65.78
Chocolates;8/21/2017;1902;798.84
Rice;9/19/2016;1613;548.42
Rice;9/22/2016;1246;498.4
Cookies;9/17/2018;2281;661.49
Soft Drinks;04/01/2017;2044;531.44
Fresh Fruits;3/31/2018;793;348.92
Legumes;4/17/2017;1936;484
Soft Drinks;9/29/2015;1507;75.35
Legumes;11/19/2016;1631;195.72
Health Drinks;12/03/2018;2344;586
Spices;1/28/2018;1141;387.94
Flour;11/02/2018;1471;88.26
Fish;5/25/2016;1268;405.76
Breads & Buns;4/19/2015;1575;582.75
Breads & Buns;11/11/2018;1961;509.86
Health Drinks;09/02/2018;1590;699.6
Salt;3/13/2016;2296;551.04
Meat;12/01/2016;1848;739.2
Cakes;9/29/2015;2324;581
Noodles;12/09/2018;1280;537.6
Chocolates;3/18/2015;1694;677.6
Organic Fruits;9/15/2018;1982;574.78
Soft Drinks;2/26/2018;2371;308.23
Fresh Vegetables;3/13/2016;1261;340.47
Edible Oil & Ghee;12/01/2016;731;73.1
Salt;05/11/2016;1839;183.9
Edible Oil & Ghee;12/09/2018;1123;325.67
Spices;5/19/2018;1183;414.05
Breads & Buns;6/22/2018;934;298.88
Cakes;09/07/2015;858;188.76
Edible Oil & Ghee;1/14/2018;2161;756.35
Soft Drinks;11/26/2018;2126;595.28
Eggs;09/12/2015;1453;145.3
Health Drinks;4/22/2017;803;273.02
Organic Fruits;6/14/2015;563;168.9
Organic Staples;11/26/2018;627;257.07
Chicken;11/10/2016;2124;892.08
Health Drinks;11/26/2018;2079;353.43
Soft Drinks;06/09/2017;1880;319.6
Organic Fruits;12/12/2017;621;223.56
Organic Fruits;11/18/2018;2012;442.64
Edible Oil & Ghee;3/20/2017;1094;426.66
Soft Drinks;11/17/2015;1720;670.8
Chicken;07/09/2018;1075;451.5
Edible Oil & Ghee;5/30/2017;2116;253.92
Noodles;09/07/2015;1567;438.76
Salt;08/08/2015;2215;110.75
Soft Drinks;9/24/2016;583;134.09
Organic Vegetables;7/20/2015;823;189.29
Salt;11/22/2016;2014;543.78
Eggs;12/26/2016;976;409.92
Edible Oil & Ghee;07/12/2015;895;116.35
Spices;6/19/2018;506;96.14
Cakes;3/30/2016;1294;569.36
Health Drinks;8/17/2018;2228;668.4
Health Drinks;03/01/2015;1818;363.6
Fresh Fruits;9/13/2015;1056;359.04
Spices;11/18/2017;727;232.64
Organic Vegetables;10/12/2018;1863;130.41
Fish;9/25/2015;1552;108.64
Fresh Fruits;2/17/2018;1333;253.27
Cookies;12/14/2018;1667;433.42
Noodles;05/11/2018;861;198.03
Chocolates;4/20/2018;784;156.8
Legumes;8/17/2018;2362;566.88
Chocolates;09/03/2017;1286;450.1
Flour;12/29/2015;737;147.4
Health Drinks;4/30/2017;1425;541.5
Eggs;11/12/2018;1187;249.27
Organic Staples;8/23/2017;1565;532.1
Edible Oil & Ghee;7/20/2015;2074;642.94
Health Drinks;7/28/2017;794;262.02
Cakes;7/28/2017;1771;141.68
Soft Drinks;7/16/2016;893;348.27
Rice;09/01/2016;811;210.86
Health Drinks;10/04/2018;730;138.7
Rice;03/11/2018;1560;421.2
Organic Fruits;07/06/2016;1502;570.76
Salt;12/31/2015;2172;412.68
Chocolates;12/23/2018;1264;176.96
Rice;8/21/2018;764;53.48
Salt;09/01/2016;1790;304.3
Meat;04/04/2016;1926;231.12
Fresh Fruits;09/08/2017;2210;950.3
Meat;12/01/2018;1491;298.2
Spices;9/21/2016;1943;582.9
Organic Vegetables;7/23/2016;1239;136.29
Soft Drinks;8/21/2018;1631;685.02
Rice;09/11/2016;1253;288.19
Organic Fruits;7/17/2018;819;122.85
Cookies;11/28/2018;1012;283.36
Health Drinks;11/28/2018;2105;610.45
Soft Drinks;12/31/2015;1247;511.27
Meat;12/02/2017;1435;172.2
Edible Oil & Ghee;11/09/2015;1541;107.87
Edible Oil & Ghee;09/08/2015;595;249.9
Chicken;08/12/2017;2216;199.44
Meat;11/14/2015;1707;170.7
Noodles;09/06/2016;2009;683.06
Cookies;4/26/2017;1109;199.62
Flour;6/27/2018;2447;856.45
Health Drinks;12/27/2015;531;159.3
Breads & Buns;03/10/2018;597;173.13
Organic Fruits;04/05/2016;1422;426.6
Health Drinks;03/10/2018;1249;224.82
Chicken;10/04/2016;1483;237.28
Fresh Fruits;4/22/2018;2381;595.25
Organic Staples;4/23/2015;672;134.4
Spices;04/05/2016;689;282.49
Cookies;6/14/2016;2216;686.96
Spices;05/06/2017;540;129.6
Chicken;11/10/2017;924;351.12
Biscuits;01/11/2017;2101;315.15
Noodles;4/23/2015;1229;442.44
Salt;4/23/2015;1630;700.9
Cookies;12/14/2018;2063;247.56
Breads & Buns;11/20/2016;1109;443.6
Fresh Fruits;5/13/2018;1490;238.4
Legumes;11/03/2017;1763;722.83
Edible Oil & Ghee;3/28/2015;783;274.05
Soft Drinks;9/17/2016;1388;513.56
Soft Drinks;4/19/2017;953;181.07
Eggs;03/11/2018;1095;372.3
Eggs;04/05/2016;2237;559.25
Breads & Buns;12/22/2018;1453;334.19
Edible Oil & Ghee;11/20/2018;682;293.26
Cookies;9/22/2017;963;414.09
Health Drinks;11/15/2016;1969;669.46
Edible Oil & Ghee;3/13/2017;2230;869.7
Soft Drinks;7/24/2016;2068;496.32
Noodles;1/26/2015;1354;176.02
Organic Fruits;1/26/2015;2122;530.5
Health Drinks;06/12/2018;1689;253.35
Health Drinks;3/14/2015;1850;370
Cakes;04/08/2017;864;43.2
Chicken;5/25/2017;1291;387.3
Chocolates;03/11/2017;1353;311.19
Cakes;12/20/2017;2302;759.66
Chicken;09/05/2016;1329;345.54
Soft Drinks;10/20/2017;2443;219.87
Cookies;11/24/2015;2203;903.23
Cookies;01/06/2015;1504;616.64
Chicken;08/04/2017;1881;188.1
Breads & Buns;10/21/2017;813;252.03
Spices;3/18/2015;978;176.04
Noodles;3/18/2015;983;226.09
Legumes;4/23/2018;2385;810.9
Soft Drinks;4/23/2018;1783;606.22
Cookies;9/26/2018;1390;500.4
Edible Oil & Ghee;11/24/2017;2104;168.32
Health Drinks;4/30/2018;992;158.72
Cookies;10/07/2018;1426;228.16
Organic Fruits;5/20/2018;1836;165.24
Breads & Buns;12/24/2015;836;91.96
Biscuits;11/10/2017;828;215.28
Chicken;06/06/2018;2136;427.2
Fresh Fruits;11/13/2017;1087;391.32
Rice;9/20/2017;1638;458.64
Chocolates;3/18/2015;1534;322.14
Biscuits;11/24/2017;884;167.96
Soft Drinks;10/06/2018;2132;703.56
Biscuits;11/13/2017;564;118.44
Breads & Buns;11/03/2016;1773;478.71
Meat;12/14/2016;1318;79.08
Fresh Vegetables;9/19/2016;1712;547.84
Salt;12/14/2018;743;200.61
Fish;09/06/2016;1896;189.6
Rice;11/20/2016;2027;263.51
Rice;3/21/2018;2192;767.2
Flour;11/24/2017;1259;226.62
Meat;12/15/2018;2037;305.55
Legumes;07/08/2018;1135;147.55
Chicken;4/25/2015;1108;365.64
Rice;8/28/2018;2285;251.35
Cakes;05/03/2016;624;274.56
Chocolates;11/05/2015;1157;242.97
Biscuits;11/13/2016;911;209.53
Biscuits;11/06/2018;1919;767.6
Chicken;12/01/2018;2263;950.46
Cakes;10/11/2015;613;263.59
Organic Fruits;07/09/2015;1764;617.4
Eggs;10/17/2017;1236;197.76
Soft Drinks;02/10/2018;685;219.2
Chocolates;8/25/2016;890;267
Health Drinks;1/30/2018;1920;268.8
Fresh Vegetables;01/05/2016;508;76.2
Salt;5/30/2018;2386;835.1
Soft Drinks;04/08/2015;1659;282.03
Cookies;07/06/2015;1645;493.5
Organic Fruits;11/10/2018;558;50.22
Chicken;09/03/2016;1244;87.08
Rice;9/17/2017;2469;543.18
Fish;11/06/2018;1424;583.84
Organic Staples;2/20/2018;2286;114.3
Legumes;10/09/2017;846;118.44
Fresh Vegetables;9/24/2017;1037;414.8
Health Drinks;08/08/2017;570;142.5
Flour;12/24/2018;953;428.85
Salt;10/03/2017;1274;407.68
Legumes;6/13/2018;1063;265.75
Fresh Vegetables;11/07/2017;2454;588.96
Chocolates;12/24/2018;838;268.16
Edible Oil & Ghee;4/25/2015;2139;149.73
Organic Fruits;6/18/2016;1952;683.2
Fish;4/24/2017;525;168
Eggs;08/01/2016;1423;640.35
Meat;10/10/2015;684;88.92
Chocolates;5/20/2018;658;256.62
Flour;12/01/2016;1537;599.43
Eggs;12/15/2017;1820;600.6
Salt;2/20/2018;642;44.94
Health Drinks;11/05/2018;720;50.4
Edible Oil & Ghee;4/14/2018;2109;463.98
Cookies;01/01/2018;2045;879.35
Fresh Fruits;11/14/2018;1290;528.9
Organic Vegetables;4/28/2016;1846;683.02
Chicken;6/15/2018;2452;122.6
Edible Oil & Ghee;11/05/2018;1069;406.22
Fresh Fruits;6/15/2018;1950;663
Organic Vegetables;8/26/2018;938;168.84
Spices;12/05/2016;704;133.76
Noodles;6/15/2018;1980;198
Eggs;9/29/2017;1670;517.7
Meat;05/03/2015;1407;337.68
Fresh Fruits;11/05/2018;957;114.84
Chicken;4/28/2016;2454;490.8
Edible Oil & Ghee;3/14/2015;2331;745.92
Soft Drinks;3/19/2016;897;80.73
Health Drinks;09/07/2015;1293;155.16
Cookies;9/18/2018;1073;300.44
Health Drinks;6/13/2018;1949;779.6
Organic Staples;3/30/2015;845;270.4
Health Drinks;07/02/2018;2440;756.4
Fresh Vegetables;2/17/2018;1224;367.2
Organic Vegetables;08/05/2018;1271;394.01
Edible Oil & Ghee;09/07/2015;1375;398.75
Chocolates;07/02/2018;1631;342.51
Health Drinks;09/03/2015;1062;329.22
Chicken;7/13/2016;1711;444.86
Flour;09/08/2017;2267;249.37
Cookies;9/14/2018;847;245.63
Salt;04/04/2018;1306;78.36
Fish;03/07/2016;1934;367.46
Salt;03/07/2016;1148;149.24
Fresh Fruits;11/26/2017;1103;143.39
Soft Drinks;05/08/2016;1828;493.56
Soft Drinks;1/15/2017;1501;300.2
Cakes;9/19/2017;898;278.38
Edible Oil & Ghee;07/02/2016;2055;554.85
Fish;9/19/2017;795;127.2
Fish;04/02/2018;2445;1051.35
Noodles;04/04/2018;1039;166.24
Noodles;9/14/2018;1960;862.4
Soft Drinks;10/22/2018;2081;166.48
Salt;06/07/2017;1697;203.64
Chicken;9/22/2017;2270;839.9
Legumes;8/27/2018;510;127.5
Organic Fruits;9/19/2017;1961;725.57
Biscuits;04/06/2015;701;126.18
Cakes;11/01/2016;1339;334.75
Meat;10/07/2017;691;165.84
Cakes;04/07/2016;916;201.52
Organic Staples;11/24/2017;2301;851.37
Breads & Buns;5/29/2016;1707;477.96
Spices;9/21/2015;2380;1023.4
Noodles;4/20/2018;673;255.74
Organic Fruits;8/27/2018;1464;483.12
Organic Staples;12/27/2017;1200;180
Eggs;09/09/2015;1311;550.62
Rice;9/21/2015;582;215.34
Fish;12/06/2016;1358;611.1
Organic Fruits;7/30/2018;1894;738.66
Chocolates;4/20/2018;766;237.46
Fresh Fruits;2/17/2018;1895;663.25
Organic Staples;7/25/2017;1991;816.31
Health Drinks;12/20/2015;1036;207.2
Breads & Buns;10/30/2018;2155;926.65
Soft Drinks;12/20/2015;2398;527.56
Cakes;10/13/2015;2287;205.83
Flour;04/04/2017;1752;455.52
Spices;10/13/2015;2386;691.94
Health Drinks;10/13/2015;1003;330.99
Soft Drinks;10/30/2018;2197;329.55
Organic Staples;10/30/2018;2126;850.4
Eggs;5/13/2015;1024;133.12
Salt;10/02/2018;1085;151.9
Soft Drinks;4/25/2018;2371;640.17
Fish;09/08/2018;1508;316.68
Spices;4/25/2018;2481;173.67
Edible Oil & Ghee;10/02/2018;895;205.85
Organic Vegetables;11/26/2017;1402;168.24
Salt;10/02/2018;1903;152.24
Fresh Vegetables;5/13/2015;899;80.91
Health Drinks;3/26/2018;2124;743.4
Fish;09/05/2018;1394;153.34
Fresh Vegetables;11/29/2016;1516;515.44
Cookies;9/21/2016;1043;469.35
Noodles;09/04/2018;1288;270.48
Biscuits;2/19/2018;767;46.02
Cookies;6/14/2017;1883;301.28
Organic Vegetables;9/26/2015;1144;446.16
Legumes;12/07/2015;1279;306.96
Meat;09/02/2017;2369;876.53
Health Drinks;05/09/2018;1370;465.8
Health Drinks;6/14/2017;621;260.82
Organic Vegetables;05/09/2018;2226;400.68
Cakes;03/10/2017;2186;174.88
Edible Oil & Ghee;11/10/2017;2325;627.75
Health Drinks;5/26/2015;661;251.18
Soft Drinks;11/17/2017;1176;399.84
Eggs;12/10/2017;1191;178.65
Organic Staples;06/11/2018;1077;226.17
Cookies;9/26/2018;1268;63.4
Cookies;07/01/2017;1319;131.9
Organic Fruits;9/28/2018;2110;865.1
Cakes;12/17/2018;2243;314.02
Cakes;12/05/2018;1307;483.59
Soft Drinks;12/18/2017;1215;449.55
Organic Fruits;9/28/2018;1808;452
Meat;12/24/2018;1760;211.2
Breads & Buns;05/03/2016;2295;481.95
Fresh Vegetables;9/23/2018;507;147.03
Soft Drinks;4/13/2016;2390;956
Breads & Buns;9/28/2018;1495;627.9
Cakes;06/11/2018;860;352.6
Breads & Buns;12/18/2017;1720;498.8
Breads & Buns;11/10/2017;2052;554.04
Organic Staples;12/18/2017;608;103.36
Chocolates;06/11/2018;1775;355
Organic Vegetables;06/11/2018;2379;785.07
Cakes;10/12/2018;1418;255.24
Rice;10/17/2017;867;164.73
Cookies;05/09/2018;2361;802.74
Soft Drinks;3/23/2018;1295;142.45
Chocolates;12/05/2018;1324;476.64
Chicken;12/05/2018;791;55.37
Legumes;4/13/2016;2286;137.16
Breads & Buns;09/07/2018;1417;481.78
Breads & Buns;9/28/2018;590;247.8
Edible Oil & Ghee;10/06/2017;650;84.5
Health Drinks;10/06/2017;1730;363.3
Legumes;12/18/2017;1759;686.01
Organic Vegetables;5/20/2017;1458;320.76
Biscuits;6/26/2017;2090;856.9
Chocolates;11/09/2016;524;89.08
Rice;12/10/2018;1478;517.3
Edible Oil & Ghee;6/26/2017;1931;502.06
Noodles;6/26/2017;1706;341.2
Fresh Vegetables;05/10/2016;966;367.08
Organic Staples;3/13/2018;1639;229.46
Noodles;04/03/2017;1512;362.88
Noodles;11/04/2018;1207;519.01
Health Drinks;3/13/2018;1342;120.78
Chicken;3/13/2018;1371;274.2
Chocolates;11/04/2018;1814;798.16
Fresh Fruits;11/04/2018;2150;709.5
Health Drinks;05/10/2016;1512;665.28
Chicken;11/04/2018;720;244.8
Biscuits;07/01/2017;1499;269.82
Biscuits;12/10/2016;2360;141.6
Organic Fruits;10/20/2018;1023;306.9
Organic Fruits;12/10/2016;1912;554.48
Organic Vegetables;12/10/2016;2426;1018.92
Organic Staples;07/01/2017;1725;86.25
Cookies;6/19/2016;843;168.6
Fresh Vegetables;9/29/2018;2334;653.52
Organic Staples;9/29/2018;1107;210.33
Legumes;11/30/2018;1974;197.4
Health Drinks;12/18/2016;1746;453.96
Organic Staples;11/19/2018;1822;273.3
Breads & Buns;9/19/2018;1385;263.15
Flour;02/05/2017;509;35.63
Edible Oil & Ghee;02/05/2017;1114;256.22
Fish;06/04/2018;1473;530.28
Health Drinks;02/05/2017;838;159.22
Spices;02/05/2017;2305;968.1
Flour;5/24/2017;1486;148.6
Spices;02/05/2017;558;111.6
Soft Drinks;5/24/2017;1815;326.7
Fresh Fruits;06/04/2018;2346;258.06
Organic Fruits;02/05/2017;1566;501.12
Edible Oil & Ghee;04/07/2015;1486;148.6
Organic Staples;02/05/2017;1082;421.98
Legumes;10/12/2018;816;334.56
Cookies;12/01/2017;2390;669.2
Salt;4/15/2015;2286;640.08
Chocolates;09/11/2018;1952;117.12
Fresh Vegetables;10/10/2015;2151;817.38
Cookies;09/11/2018;2363;354.45
Organic Staples;11/28/2015;1750;420
Health Drinks;11/10/2018;1779;355.8
Cookies;12/01/2017;1389;263.91
Fresh Fruits;9/19/2015;1454;450.74
Soft Drinks;11/06/2018;2059;205.9
Chocolates;12/01/2017;1057;359.38
Breads & Buns;11/03/2015;906;108.72
Legumes;11/28/2015;692;193.76
Salt;11/06/2018;2017;121.02
Soft Drinks;11/06/2018;1941;543.48
Salt;12/30/2017;2196;790.56
Fresh Fruits;11/06/2018;958;249.08
Soft Drinks;7/25/2017;2285;868.3
Health Drinks;12/30/2017;864;345.6
Organic Staples;11/29/2016;2444;782.08
Fresh Vegetables;11/12/2018;2151;795.87
Cookies;07/10/2017;1600;544
Legumes;05/06/2017;2372;237.2
Meat;12/11/2018;2082;666.24
Health Drinks;11/06/2018;1508;618.28
Legumes;5/25/2016;848;313.76
Edible Oil & Ghee;04/09/2017;1682;403.68
Flour;06/03/2015;1789;178.9
Noodles;5/25/2016;1316;434.28
Fresh Fruits;12/11/2018;2232;959.76
Health Drinks;8/23/2015;2168;693.76
Fresh Vegetables;11/25/2018;505;126.25
Edible Oil & Ghee;2/22/2016;2037;488.88
Breads & Buns;11/06/2018;1720;653.6
Chocolates;9/14/2016;1467;616.14
Biscuits;10/17/2017;1634;653.6
Health Drinks;5/18/2018;1637;229.18
Biscuits;5/18/2018;1542;262.14
Chocolates;9/22/2018;2236;804.96
Flour;11/16/2016;2113;591.64
Breads & Buns;5/23/2016;1847;258.58
Cakes;09/04/2018;1792;89.6
Fresh Fruits;10/20/2015;2475;396
Eggs;03/04/2018;910;391.3
Spices;02/03/2018;1704;102.24
Meat;10/20/2015;1992;517.92
Organic Fruits;03/04/2018;2216;642.64
Edible Oil & Ghee;12/05/2017;870;43.5
Organic Fruits;12/21/2016;1611;257.76
Biscuits;02/03/2018;2139;128.34
Noodles;09/05/2017;2164;281.32
Noodles;10/27/2018;1276;484.88
Soft Drinks;9/17/2018;1364;531.96
Fresh Vegetables;3/29/2017;1956;430.32
Fresh Fruits;6/18/2018;911;109.32
Cakes;06/12/2017;2417;652.59
Cookies;10/20/2015;1985;833.7
Fresh Fruits;5/13/2016;2100;483
Organic Staples;02/03/2018;1580;158
Health Drinks;06/12/2017;2404;552.92
Organic Vegetables;06/12/2017;1333;506.54
Legumes;12/08/2016;1203;168.42
Soft Drinks;10/20/2015;1863;279.45
Fresh Fruits;06/12/2017;1508;316.68
Fresh Fruits;11/30/2016;757;280.09
Health Drinks;06/12/2017;669;107.04
Noodles;9/17/2018;541;75.74
Edible Oil & Ghee;11/13/2018;758;325.94
Fish;09/02/2017;2479;347.06
Chicken;09/10/2017;1519;106.33
Edible Oil & Ghee;09/03/2018;1682;151.38
Cookies;08/02/2016;1955;801.55
Breads & Buns;09/10/2017;1928;848.32
Breads & Buns;04/04/2017;1179;436.23
Organic Fruits;10/03/2018;1899;778.59
Spices;3/16/2016;928;167.04
Chicken;9/25/2016;1020;183.6
Fresh Fruits;11/22/2016;1426;427.8
Organic Staples;11/27/2016;919;404.36
Spices;11/17/2015;1188;71.28
Rice;9/19/2017;1712;342.4
Noodles;11/22/2016;501;65.13
Flour;06/04/2016;1580;616.2
Meat;09/03/2018;1534;245.44
